分类路径,网站名称,网址,域名,Logo,描述
效率集 · fangzichang / 资料,猜帽问题,https://shanlunjiajian.github.io/2021/12/13/hat-puzzle/,shanlunjiajian.github.io,https://favicon.im/shanlunjiajian.github.io,
效率集 · fangzichang / 资料,ChatGPT模板,https://docs.qq.com/doc/DS2xaVk9Bb1V5QXhB,docs.qq.com,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAACXklEQVR4AaTMA4x1VxDA8f/MPW9tfLaNjaqgtuLatm3bthU3qN2gtu12jYe9952Zddio/R2fAf+F/mHKlDWHF2TynLXqsPwJo+uQ0XXYytG19sj8YbLN4GEdR+cPW3VE/tA1BwwdPee64T0B6l8vB4BgjgLRnJ2BG4EIJCpQSuGm4yq56JGU6e1CroD1d4yGfvXLBufKueFb0xDdADD39YmCCBHADKpycNxuOTYuVva8pER7gPJcLXsF5+hPPmeHBV8dFBpqBIDqSlb2DTrRCImKDpVgw0IBYIvVCW9fW82O54w2ubJIU7VkxcAB35604L5wyE7B3735N22skZXPX1ZNcRhxwAwaagAgGiybo7x1QzU7n13k9z8tzGqSUrHfPgFgq3NLi2bvPeTbnFmI5ehu5v9q7D+a20HXlXzuvvnPARTgz05b2VYvfPqT+Z4Xl3joxYxLHkv5pdOZ8sL7kaueTrnj2cw3XanMaOZLphqo+drUYHqT8NmPkdPuTblyNFmBKTc9k3LxoykXPZb6WQ+kDBb5BCAAOKwToByR2mqhqgJa6pU57TL2R0jg7zwsnKnkApgByKcACiCwkgmCQ77kzG4TYKL4l06js89IFLIyEg3c5QsAXXdkoc5hORNEFUopdCxJmPLt785gEVQBUKDLgv6w6pABUTdZ6lANZEAUIQ5nxGVzJALj64c/bfzfnYwJX3xxe2VmKhIM200AIAHUHWoqYcUcZcq739j4nzmT5GsAUAkgL4vQCeQBjQYNtcLMVpEsQi6Bn/52rwgKYCLUA68AJCLG/zUigAADADumJPBdyzMPAAAAAElFTkSuQmCC",
效率集 · fangzichang / 资料,NCMtoMP3,https://ncm.worthsee.com/,ncm.worthsee.com,https://favicon.im/ncm.worthsee.com,
效率集 · fangzichang / 资料,图论画图,https://molmin.github.io/app/graph_editor/,molmin.github.io,https://favicon.im/molmin.github.io,
效率集 · fangzichang / 资料,音轨修改,https://vocalremover.org/zh/pitch,vocalremover.org,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACAAAAAgCAMAAABEpIrGAAAABGdBTUEAALGPC/xhBQAAAAFzUkdCAK7OHOkAAAAgY0hSTQAAeiYAAICEAAD6AAAAgOgAAHUwAADqYAAAOpgAABdwnLpRPAAAAfJQTFRFbm3KbWzKbGvJbWzJh4jTqK3gp63gn6PddHPMj5HXqK7gkZPXbGzJjI/V6fX78///8v//7Pj8bW3KcHDLyNHu9P//qa7hbW7IbG3IcHHJydLu8f//rbTia2zIh4rT5vL6h4rSa23FaWvEqK7e09zxdHbIa2zFamvErbPgwcrpbW/Ga2zCamzCaWrBgILL4e337fn9kZXTaGnBamvCbnDDytPs8f7+naPYamrAaWrAamvAwMnnr7XfaGi/iIvN6PT63un1fH7IaGm/aGq9Zme8naLV8P3+1d/xc3XCZ2m9Zmi9rrXetbzhaGm9Zmm7ZWi7dHfB2OPy7vv9kZbPZGa6bG+9zNbs7/v9k5jQZWi4ZWe4t7/hsLjdYmW3iY3J6vb71N/vcXS+ZWi2Y2a1j5TL7Pn82OPxcXS8rrbbqrLZYmeyYWayam+2ztnrmaDPzNbq6vf7h43FYGWxYWawYGWvq7TY1eDuydPnZ2yzYGWtXmSsgIe+5/P4n6fQXmOsX2WrX2SqY2isxM/k5PD3fIK6XmOqXWSoW2KmoKjOu8XeX2apXWSnXGSkWmKjcnux4Ovz8v7+k5zFWWGjW2OiXGSijZbAo67OoqzNoq3NnqjKa3OrWmKhW2KgWWCfWmGgWWGdV2CaVl+XVV+UVF6SU12P////FmrGhAAAAAFiS0dEpS65Si8AAAAJcEhZcwAAFiUAABYlAUlSJPAAAAFlSURBVDjL5c3VWgMxEIDRwZ0ELwwFiktxK+7u7u7uLsXd3f1BSeka3OwDcPZmvj/JLMC/YmDIcLMRGw3+nhubmJqYmetnC0tTS6s/F6xtbAm1s9LtsHdwdKLEmV8HLgrdp3B1I0jclWxWenhS6umlVOhPQKXn7UOR+Pr5q1QBgWwKCua6CkLUP0LDwilGREapo2NiCcbFR3FdDRq9hMQk9o/kFE1Kahql6RmZXNdAFic7JxdJXn5BYRG7WFxQwnco5ZSVV1CsrKquqSVYV1/N51Jo4DU2safNLa1tSNo7GoUMnbyu7h6kvX397NpAl1A7YZA3NDzClo+OERyfmBTqIEwJpmcI4uw4krl5MU7BgmBxaZkiRaQrq2JcAK1gbX2DrUC6ubUtRi3siHb32Hsk+weHkghHouOTUydCzs4vJO0ILiWurm9u7+4fHqUNnqSedV5+JXiVAW8y4F0GfMiATxnwJeMbOQMrJyhzdd4AAAAldEVYdGRhdGU6Y3JlYXRlADIwMTktMDktMjZUMjE6NTc6NTUrMDA6MDA4V/IhAAAAJXRFWHRkYXRlOm1vZGlmeQAyMDE5LTA5LTI2VDIxOjU3OjU1KzAwOjAwSQpKnQAAABF0RVh0anBlZzpjb2xvcnNwYWNlADIsdVWfAAAAIHRFWHRqcGVnOnNhbXBsaW5nLWZhY3RvcgAyeDIsMXgxLDF4MUn6prQAAABGdEVYdHNvZnR3YXJlAEltYWdlTWFnaWNrIDYuNy44LTkgMjAxNC0wNS0xMiBRMTYgaHR0cDovL3d3dy5pbWFnZW1hZ2ljay5vcmfchu0AAAAAGHRFWHRUaHVtYjo6RG9jdW1lbnQ6OlBhZ2VzADGn/7svAAAAGHRFWHRUaHVtYjo6SW1hZ2U6OmhlaWdodAAxOTIPAHKFAAAAF3RFWHRUaHVtYjo6SW1hZ2U6OldpZHRoADE5MtOsIQgAAAAZdEVYdFRodW1iOjpNaW1ldHlwZQBpbWFnZS9wbmc/slZOAAAAF3RFWHRUaHVtYjo6TVRpbWUAMTU2OTUzNTA3NXftdusAAAAPdEVYdFRodW1iOjpTaXplADBCQpSiPuwAAABWdEVYdFRodW1iOjpVUkkAZmlsZTovLy9tbnRsb2cvZmF2aWNvbnMvMjAxOS0wOS0yNi84NDBiNzU4MDE2NGQ3YWIxNTQ3N2UwZDg0ZWNlYmI0Zi5pY28ucG5nqyVLRQAAAABJRU5ErkJggg==",
效率集 · fangzichang / 资料,图片转文字,https://web.baimiaoapp.com/,web.baimiaoapp.com,https://favicon.im/web.baimiaoapp.com,
效率集 · fangzichang / 资料,网络流建模,https://www.luogu.com.cn/blog/Link-Cut-Treeeee/qian-tan-wang-lao-liu-jian-mu-di-ji-ji-yin-qiao,luogu.com.cn,https://favicon.im/luogu.com.cn,
效率集 · fangzichang / 资料,MemoryStory,https://cnxiaobai.com,cnxiaobai.com,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHgAAAB4CAYAAAA5ZDbSAAAEz0lEQVR4nO3b+3HbOBDAYeTmGtCVoCuBLEHugHYJdglJCXYJTgmWOohKIEo4lRCVcDfILH3MCo8FRUpy8vtm/IctCnwsFk/aAQAAAAAAAAAAAAAAAAAA/PYAAAAAAAAAAAAAAAAAAECFT5ZDO9+vnHPfEx//tWvaY+1D73y/ds79M2eZOPWH8Zk0mc/uJz7X3Pdy50MFa4BzNhO/N7VioMIcAb6XJtxMmmey9AKsAV4XPq/NYrL3QqwB1hnq1e+1AdbZq8sju2cytYneq9/NGSnN+fj4UBYj5oVMDfBRZd2q8701yPo4XVkwo3OmSVObaX0cAV7Qn8aiY6NkHeCQmU+5QiLN83HXtL7zvT402Qd3vv9X/Wm/a9q73Hlrv9f5/ru657td0+7VPdzLda6kRdtLmV9L15K5xntJgGb0DN7Lds5taxeApjbRh0jmhWa6lMW6ed4mjquadi1AV94fJABh9e1VAjFc5xD01873vUwDzTrfN53vQ7lvzrlHVcHfy3bO9YZn/JOpo+iQeQcJ9Fjp5Prz6IO8QevO948SgFLlayQQpkoq5faGqaiTY77Jd0zOXarUGZgcaEWa5/H3b30UvZEMsgr3+lw6VlqEWLmhmf8iP7ExyrO1lTh3JUtnYKjpqcpwEtxRf3JSzpnXNbfxtYdK2e6a9lP4cc49JFqix1wQpMLr4IZy/t417dOuaV/kJ4wT7lQShO9+ttzjuQGO1a5UFteMnm8twIPw4B/CwHD4w65ptxKAWJBzU8dn1dwfZTCnuz0nA7wv6s/ZCjQoBjhRyEFOfIw006l++KPPf7epEbI8h5fIR9FnIdmr+9GX3AhZzq2DX1x7sGTwSYBVLTtZZtSVIrII4mM19cZlpz+SycVnJ2KBsUyvdFIUl3Tn2E2K3Ziuufr31PToXe1UY2nDPLhAH5O6h5O1eOP8VidF8RlZFzqSQiZ2vvfqovUNlAIcu7l15IZ+FTowTWQhxmKWDLbs7CQ3H2RUPb6hWPP8qwYy5WK7ZVOa6NhoUWfkajRdqm6efwMXW6mb0kSfNKeynnxQmbqRyqBrqzXA116uvKSDcZBV7ew+eGSvhv6xDK4ZPd/qXHgOOhkOYVFjiRNZmmjr4rbuhzfSTI8zMZW9H2VNei66ki/WJ88xTfpB5oF6OU1P5qNTjTPfgf6Ir/foCr1aalo4JcC5+aD+bBzgw3iJ7wyxh5PtryveNrmU2mXNySwBrhns5IJfO3pOdQ2xPrz0cMzba5cQae2Cz0tk8Vzz4EEuiHNNj2K1/zmVxbJ3OvXl/CXpQVW4/rfad8xLZuuD3f99aSwAlubZuvkQqygr2Qj/aYGl8/1b5T7uJX2NZPHwskC0xQnBD/cY7sv6Zsec06TB9oy5b5Esje4jWdlIBqSKiH3nakIydL4Pe8nf1DWs5dWfV1Xp12pqZUqIbAYnNu9LmRgL5pQA57qGp8q3QJ4iCwlXn2fLBkbuXjajn5P1a8s5Sk10dX8gCxlb9SbglNFz8txyjjvDGnZ4cA+yl6of4k0spMi1tUvtj5v+P/hWjTbON6PmdxgHhEpW/ZrpNUmLuRm9OjtU8uEFRz+80foB99MBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABwTc65/wBEcIwqVdR7ZgAAAABJRU5ErkJggg==",
效率集 · fangzichang / 资料,在线工具,https://tool.lu/,tool.lu,"data:image/png;base64,AAABAAIAEBAAAAEAIAAoBQAAJgAAACAgAAABACAAKBQAAE4FAAAoAAAAEAAAACAAAAABACAAAAAAAAAFAAAAAAAAAAAAAAAAAAAAAAAAYZoAw2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoAxGGaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA////////////////////////////////////////////////////////////////////////////YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP///////////2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD///////////9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA////////////YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP///////////2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD///////////9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA////////////YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP///////////2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD///////////9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP////////////////////////////////////////////////////////////////9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoAw2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoAwwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAoAAAAIAAAAEAAAAABACAAAAAAAAAUAAAAAAAAAAAAAAAAAAAAAAAAYZoABmGaAJFhmgDuYZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgDuYZoAkWGaAAZhmgCQpsZv//T47v///////////////////////////////////////////////////////////4ayPP9hmgD/YZoA/2GaAP//////YZoA//////9hmgD/YZoA////////////YZoA/////////////////2GaAP9xpBr/YZoAiWGaAO30+O3/////////////////////////////////////////////////////////////////YZoA/2GaAP9hmgD//////2GaAP//////YZoA//////9hmgD//////2GaAP9hmgD//////2GaAP//////YZoA/2GaAP9hmgDtYZoA//////////////////////////////////////////////////////////////////////9hmgD/YZoA/2GaAP//////YZoA//////9hmgD//////2GaAP///////////2GaAP////////////////9hmgD/YZoA/2GaAP9hmgD//////////////////////////////////////////////////////////////////////2GaAP9hmgD/YZoA//////9hmgD//////2GaAP//////YZoA//////9hmgD/YZoA//////9hmgD//////2GaAP9hmgD/YZoA/2GaAP//////////////////////////////////////////////////////////////////////YZoA/2GaAP9hmgD//////2GaAP//////YZoA//////9hmgD///////////9hmgD/////////////////YZoA/2GaAP9hmgD/YZoA//////////////////////////////////////////////////////////////////////+Gsjz/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/hrI8/2GaAP9hmgD/////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////YZoA/2GaAP//////////////////////YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP////////////////9hmgD/YZoA//////////////////////9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/////////////////2GaAP9hmgD//////////////////////////////////////////////////////////////////////2GaAP9hmgD/YZoA/2GaAP//////////////////////////////////////////////////////////////////////YZoA/2GaAP//////////////////////////////////////////////////////////////////////YZoA/2GaAP9hmgD/YZoA//////////////////////////////////////////////////////////////////////9hmgD/YZoA//////////////////////////////////////////////////////////////////////9hmgD/YZoA/2GaAP9hmgD//////////////////////////////////////////////////////////////////////2GaAP9hmgD//////////////////////////////////////////////////////////////////////2GaAP9hmgD/YZoA/2GaAP//////////////////////////////////////////////////////////////////////YZoA/2GaAP//////////////////////////////////////////////////////////////////////YZoA/2GaAP9hmgD/YZoA//////////////////////////////////////////////////////////////////////9hmgD/YZoA//////////////////////////////////////////////////////////////////////9hmgD/YZoA/2GaAP9hmgD//////////////////////////////////////////////////////////////////////2GaAP9hmgD//////////////////////////////////////////////////////////////////////2GaAP9hmgD/YZoA/2GaAP//////////////////////////////////////////////////////////////////////YZoA/2GaAP//////////////////////////////////////////////////////////////////////YZoA/2GaAP9hmgD/YZoA//////////////////////////////////////////////////////////////////////9hmgD/YZoA//////////////////////////////////////////////////////////////////////9hmgD/YZoA/2GaAP9hmgD//////////////////////////////////////////////////////////////////////2GaAP9hmgD//////////////////////////////////////////////////////////////////////2GaAP9hmgD/YZoA/2GaAP//////////////////////////////////////////////////////////////////////YZoA/2GaAP//////////////////////////////////////////////////////////////////////YZoA/2GaAP9hmgD/YZoA//////////////////////////////////////////////////////////////////////9hmgD/YZoA//////////////////////////////////////////////////////////////////////9hmgD/YZoA/2GaAP9hmgD//////////////////////////////////////////////////////////////////////2GaAP9hmgD//////////////////////////////////////////////////////////////////////2GaAP9hmgD/YZoA/2GaAP//////////////////////////////////////////////////////////////////////YZoA/2GaAP///////////////////////////2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA//////////////////////9hmgD/YZoA////////////////////////////YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD//////////////////////2GaAP9hmgD/////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////YZoA/2GaAP////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////9hmgD/YZoA/////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////2GaAP9hmgD/////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////YZoA/2GaAO30+O3///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////T47f9hmgDtYZoAkKbGb//0+O3////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////0+O7/psZv/2GaAIhhmgAGYZoAkWGaAO1hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAP9hmgD/YZoA/2GaAO5hmgCRYZoABgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=",
效率集 · fangzichang / 资料,数学帝国,https://zh.numberempire.com/,zh.numberempire.com,https://favicon.im/zh.numberempire.com,
效率集 · fangzichang / 资料,莫反,https://www.luogu.com.cn/blog/KawashiroNitori/mobius-inversion#,luogu.com.cn,https://favicon.im/luogu.com.cn,
效率集 · fangzichang / 资料,查重,http://45.63.4.94:1234/,45.63.4.94:1234,https://favicon.im/45.63.4.94:1234,
